ID	length	Ser	Thr
NP_013688.1	136	10	8
NP_013689.1	556	44	26
NP_013690.1	187	8	4
NP_013691.1	359	30	28
NP_013692.1	664	53	47
NP_013693.1	332	28	15
NP_013694.1	393	37	31
NP_013695.2	593	64	43
NP_013696.1	692	110	38
NP_013697.1	346	21	24
NP_013698.1	279	17	8
NP_013699.1	584	40	38
NP_013701.1	211	15	11
NP_013702.1	177	11	10
NP_013703.1	1063	91	74
NP_013705.1	70	6	3
NP_013706.1	383	18	22
NP_013707.1	650	82	35
NP_013708.1	774	117	58
NP_013709.1	462	34	23
NP_013710.1	326	23	17
NP_013711.1	290	21	12
NP_013712.1	737	62	48
NP_013713.1	208	18	11
NP_013714.1	705	57	34
NP_013715.1	156	15	13
NP_013716.1	198	22	12
NP_013717.1	511	39	36
NP_013718.1	388	48	21
NP_013719.1	706	97	64
NP_013721.1	664	74	48
NP_013722.1	179	10	6
NP_013723.1	405	36	24
NP_013724.1	541	44	35
NP_013725.1	1277	116	67
NP_013726.1	519	45	33
NP_013727.1	519	47	24
NP_013728.1	538	32	29
NP_013729.1	785	113	71
NP_013730.1	397	29	14
NP_013731.1	514	47	18
NP_013732.1	949	84	57
NP_013733.1	508	36	22
NP_013734.1	417	47	32
NP_013735.1	165	15	4
NP_013736.1	526	63	28
NP_013737.1	390	38	27
NP_013738.1	295	17	14
NP_013739.1	399	35	27
NP_013740.1	470	31	26
NP_013741.1	366	28	18
NP_013742.1	523	56	25
NP_013743.1	376	31	22
NP_013744.1	843	90	51
NP_013746.1	669	78	40
NP_013747.1	467	36	30
NP_013748.1	434	32	23
NP_013749.1	177	13	14
NP_013750.1	554	86	23
NP_013751.1	704	110	53
NP_013752.1	249	20	16
NP_013753.1	292	24	8
NP_013754.1	160	10	5
NP_013755.1	335	29	11
NP_013756.1	177	20	24
NP_013757.1	286	13	12
NP_013758.1	475	34	18
NP_013759.1	1755	179	133
NP_013760.1	440	49	39
NP_013762.1	1113	119	95
NP_013763.1	317	17	14
NP_013764.1	807	64	40
NP_013765.1	1755	177	134
NP_013766.1	440	52	39
NP_013767.1	204	20	8
NP_013769.1	850	69	48
NP_013770.1	890	60	48
NP_013771.1	306	26	19
NP_013772.1	309	22	19
NP_013774.1	636	30	58
NP_013775.2	128	11	9
NP_013776.1	327	31	12
NP_013777.1	677	57	34
NP_013778.1	441	35	37
NP_013779.1	239	26	16
NP_013780.1	518	33	27
NP_013781.1	504	44	25
NP_013782.1	898	70	47
NP_013783.1	416	37	27
NP_013784.1	426	42	22
NP_013785.1	285	17	15
NP_013786.1	490	49	22
NP_013787.1	167	11	6
NP_013788.1	183	16	5
NP_013789.1	201	19	5
NP_013790.1	145	9	5
NP_013791.1	684	83	35
NP_013793.1	1277	97	76
NP_013794.1	221	16	11
NP_013795.1	741	58	35
NP_013796.1	304	22	11
NP_013797.1	971	80	45
NP_013798.1	338	73	16
NP_013800.1	375	26	19
NP_013801.1	262	18	16
NP_013802.1	432	33	21
NP_013803.1	960	146	60
NP_013805.1	284	16	11
NP_013806.1	562	57	33
NP_013807.1	825	45	34
NP_013808.1	227	18	9
NP_013809.1	435	32	24
NP_013810.1	615	75	36
NP_013811.1	513	52	35
NP_013812.1	478	39	20
NP_013813.1	224	14	14
NP_013814.1	297	22	11
NP_013815.1	367	19	22
NP_013816.1	612	51	31
NP_013817.1	297	17	21
NP_013818.1	620	56	47
NP_013819.1	343	28	16
NP_013820.1	834	111	53
NP_013822.1	677	64	34
NP_013823.1	569	38	33
NP_013824.1	629	60	41
NP_013825.1	115	13	3
NP_013826.1	687	42	43
NP_013827.1	1219	90	71
NP_013828.1	532	39	31
NP_013829.1	462	39	32
NP_013830.1	131	9	9
NP_013831.1	427	25	27
NP_013832.1	368	23	23
NP_013833.1	501	39	16
NP_013834.1	319	28	23
NP_013835.1	213	17	4
NP_013836.1	196	18	14
NP_013837.1	624	67	32
NP_013839.1	592	45	24
NP_013840.1	204	6	10
NP_013842.1	122	12	8
NP_013843.1	943	114	53
NP_013844.2	861	52	47
NP_013845.1	342	31	14
NP_013846.1	338	26	18
NP_013847.1	1267	87	66
NP_013848.1	1337	134	80
NP_013849.1	302	17	14
NP_013850.1	511	42	34
NP_013851.1	208	12	9
NP_013852.1	428	38	37
NP_013853.1	237	11	10
NP_013854.1	455	44	27
NP_013856.1	560	57	46
NP_013857.1	661	61	53
NP_013858.1	191	11	8
NP_013859.1	370	26	14
NP_013860.1	489	49	34
NP_013862.1	199	6	7
NP_013863.2	143	11	6
NP_013864.1	342	36	22
NP_013865.1	560	43	32
NP_013866.1	347	31	25
NP_013867.1	223	19	12
NP_013868.1	148	15	10
NP_013869.1	286	21	20
NP_013870.1	190	11	14
NP_013872.1	365	27	19
NP_013873.1	475	63	26
NP_013875.1	727	77	36
NP_013876.1	547	71	27
NP_013877.1	238	21	13
NP_013878.1	255	20	13
NP_013879.1	155	13	7
NP_013880.1	45	6	4
NP_013882.1	150	9	9
NP_013883.1	816	75	48
NP_013884.1	224	20	4
NP_013885.1	1656	147	106
NP_013886.1	705	73	35
NP_013887.1	758	80	45
NP_013888.1	862	111	60
NP_013889.1	368	36	25
NP_013890.1	769	72	31
NP_013891.1	608	47	31
NP_013892.1	506	33	33
NP_013893.1	506	35	33
NP_013894.1	550	47	24
NP_013895.1	719	81	60
NP_013897.1	430	114	2
NP_013899.1	68	6	3
NP_013900.1	79	6	2
NP_013901.1	1411	124	63
NP_013902.1	510	39	28
NP_013903.1	274	18	17
NP_013904.1	758	86	57
NP_013905.1	320	34	26
NP_013906.1	154	24	14
NP_013907.1	211	20	8
NP_013908.1	295	14	10
NP_013909.1	198	16	16
NP_013910.1	981	84	53
NP_013911.1	705	45	40
NP_013912.1	431	29	27
NP_013913.1	237	15	10
NP_013914.1	1034	86	61
NP_013915.1	1447	147	93
NP_013916.2	373	46	24
NP_013917.1	720	61	32
NP_013918.1	258	16	11
NP_013920.1	100	8	6
NP_013922.1	127	13	9
NP_013923.1	1088	65	50
NP_013924.1	217	22	12
NP_013925.1	594	33	31
NP_013926.1	546	63	35
NP_013927.1	256	27	21
NP_013928.1	371	18	19
NP_013929.1	222	10	18
NP_013930.1	387	37	26
NP_013931.1	420	52	24
NP_013932.1	959	77	64
NP_013933.1	313	51	14
NP_013934.1	2123	159	94
NP_013935.1	443	38	29
NP_013936.1	457	43	16
NP_013937.1	449	25	28
NP_013938.1	475	51	28
NP_013939.1	782	81	47
NP_013940.1	590	36	28
NP_013941.2	377	16	11
NP_013942.1	524	77	36
NP_013943.1	742	92	34
NP_013944.1	525	26	32
NP_013945.1	1102	81	46
NP_013946.1	1658	202	92
NP_013947.1	451	38	23
NP_013948.1	504	40	36
NP_013949.1	223	11	15
NP_013950.1	471	43	20
NP_013951.1	692	53	45
NP_013952.1	98	5	4
NP_013953.1	267	12	19
NP_013954.1	590	28	17
NP_013955.1	341	23	18
NP_013956.1	1729	162	98
NP_013957.1	105	4	6
NP_013958.1	1029	90	57
NP_013959.1	677	60	36
NP_013960.1	226	20	5
NP_013961.1	348	37	18
NP_013962.1	407	21	20
NP_013963.1	157	10	7
NP_013964.1	724	70	40
NP_013965.1	458	26	43
NP_013966.1	471	27	21
NP_013967.1	436	26	18
NP_013968.1	314	21	24
NP_013969.3	172	12	9
NP_013970.1	442	51	17
NP_013971.1	355	37	26
NP_013972.1	104	8	2
NP_013974.1	694	30	44
NP_013975.1	1562	142	81
NP_013976.1	585	48	28
NP_013977.1	366	19	23
NP_013978.1	59	9	1
NP_013979.1	134	19	5
NP_013980.1	414	41	29
NP_013982.1	188	23	9
NP_013983.1	60	3	2
NP_013984.1	800	68	45
NP_013985.1	553	41	28
NP_013986.1	1420	118	72
NP_013987.1	153	4	4
NP_013988.1	1054	122	45
NP_013989.2	313	22	17
NP_013990.1	201	12	13
NP_013991.1	203	13	11
NP_013992.1	461	31	26
NP_013993.1	953	73	48
NP_013994.1	310	19	17
NP_013995.1	444	34	19
NP_013996.2	211	28	6
NP_013997.1	365	26	17
NP_013998.1	227	19	11
NP_013999.1	384	18	21
NP_014000.1	915	107	53
NP_014001.1	315	26	25
NP_014002.1	976	118	59
NP_014003.1	373	32	18
NP_014004.1	732	46	42
NP_014005.1	622	35	30
NP_014006.1	540	51	25
NP_014007.1	1433	150	98
NP_014008.1	304	22	14
NP_014009.1	580	50	22
NP_014010.1	513	48	27
NP_014011.1	602	45	29
NP_014012.1	515	33	21
NP_014013.1	86	8	6
NP_014014.1	969	77	62
NP_014015.1	971	50	62
NP_014016.1	374	29	23
NP_014017.1	505	29	35
NP_014019.1	586	56	49
NP_014020.1	138	5	6
NP_014021.1	464	49	23
NP_014022.1	373	28	12
NP_014024.1	197	14	10
NP_014025.1	558	47	38
NP_014026.1	532	36	24
NP_014027.1	150	9	9
NP_014028.2	312	22	22
NP_014029.1	510	28	23
NP_014030.1	690	44	46
NP_014031.1	850	65	51
NP_014032.1	348	24	14
NP_014033.1	1230	80	64
NP_014035.1	389	63	40
NP_014036.1	1785	133	96
NP_014038.1	559	82	45
NP_014039.1	1089	82	60
NP_014040.1	812	94	33
NP_014041.1	317	26	33
NP_014042.1	229	10	13
NP_014043.1	273	37	14
NP_014044.1	642	43	39
NP_014045.1	234	17	14
NP_014046.1	349	19	16
NP_014047.1	336	20	18
NP_014050.2	1140	378	192
NP_014051.3	360	26	12
NP_014052.1	552	34	36
NP_014054.3	105	11	4
NP_014055.1	237	15	16
NP_014056.3	437	32	19
NP_014058.1	124	8	13
NP_014060.1	1859	148	143
NP_014063.1	381	33	9
NP_014064.1	225	13	20
NP_014065.1	222	11	10
NP_014066.1	298	16	14
NP_014067.1	340	15	17
NP_014068.1	376	29	18
NP_014069.1	433	21	18
NP_014070.1	1030	90	61
NP_014071.1	146	8	6
NP_014072.2	1041	216	178
NP_014073.1	336	19	23
NP_014074.1	879	59	61
NP_014076.1	414	21	26
NP_014077.1	313	49	79
NP_014078.1	908	89	53
NP_014079.1	284	26	14
NP_014081.1	540	36	37
NP_014082.1	465	42	26
NP_014083.2	334	28	21
NP_014084.1	318	22	16
NP_014085.1	255	31	9
NP_014086.1	904	74	45
NP_014087.1	273	25	19
NP_014088.1	763	75	42
NP_014089.2	174	11	10
NP_014090.2	420	56	35
NP_014091.1	591	30	27
NP_014092.1	375	18	17
NP_014093.1	217	20	13
NP_014094.1	297	35	15
NP_014095.2	417	38	24
NP_014097.1	144	10	2
NP_014098.1	186	9	13
NP_014099.1	102	16	22
NP_014100.2	642	56	27
NP_014101.1	842	100	50
NP_014102.1	1636	167	99
NP_014104.1	524	43	27
NP_014105.1	533	42	31
NP_014106.1	633	55	18
NP_014107.1	403	31	24
NP_014108.1	548	64	44
NP_014109.1	340	20	20
NP_014110.1	279	22	24
NP_014111.1	373	25	22
NP_014112.1	935	97	53
NP_014113.1	285	18	14
NP_014115.1	322	23	13
NP_014116.1	503	123	73
NP_014117.1	195	14	7
NP_014118.1	153	15	8
NP_014119.1	438	23	19
NP_014120.1	661	55	57
NP_014121.1	1060	124	54
NP_014122.1	486	51	32
NP_014124.1	576	48	38
NP_014125.1	350	18	18
NP_014126.1	1238	119	64
NP_014127.1	759	101	49
NP_014128.2	1953	215	103
NP_014129.1	573	51	26
NP_014130.1	131	9	10
NP_014131.1	611	45	31
NP_014132.1	1066	107	60
NP_014134.1	298	20	10
NP_014135.1	350	10	16
NP_014136.1	314	24	14
NP_014137.1	2222	165	104
NP_014138.1	479	37	30
NP_014139.1	198	9	11
NP_014140.1	73	5	5
NP_014141.1	754	57	38
NP_014142.1	1229	125	66
NP_014143.2	824	67	41
NP_014144.1	153	10	9
NP_014145.1	401	35	14
NP_014146.1	422	53	30
NP_014147.1	281	24	15
NP_014148.1	575	63	28
NP_014149.1	1312	108	73
NP_014150.1	542	51	23
NP_014151.1	415	40	20
NP_014152.1	767	54	43
NP_014153.1	264	20	7
NP_014154.1	179	18	11
NP_014155.1	108	4	6
NP_014156.2	968	78	68
NP_014157.1	1592	171	73
NP_014158.1	505	30	22
NP_014159.1	491	46	26
NP_014160.2	454	35	29
NP_014161.1	814	92	55
NP_014162.1	459	32	27
NP_014163.1	974	96	62
NP_014165.1	426	47	30
NP_014166.1	892	120	63
NP_014167.1	292	18	25
NP_014168.1	351	16	16
NP_014169.1	379	30	24
NP_014170.1	354	27	16
NP_014172.1	590	42	33
NP_014174.1	581	43	30
NP_014175.1	767	71	33
NP_014176.2	494	47	19
NP_014177.1	206	20	6
NP_014178.1	875	77	47
NP_014179.1	433	19	26
NP_014180.1	555	37	27
NP_014181.1	587	53	23
NP_014182.1	326	23	16
NP_014183.1	827	72	61
NP_014184.1	320	35	17
NP_014185.1	199	17	9
NP_014186.1	214	17	9
NP_014187.1	782	69	44
NP_014188.1	86	5	4
NP_014189.1	270	17	19
NP_014190.1	613	44	45
NP_014191.2	199	12	2
NP_014192.1	425	36	13
NP_014193.1	455	43	23
NP_014195.1	300	27	13
NP_014197.2	292	15	17
NP_014198.1	858	69	50
NP_014199.1	246	14	11
NP_014200.1	534	65	49
NP_014202.1	661	119	42
NP_014203.1	298	23	17
NP_014204.2	261	31	15
NP_014205.1	301	26	27
NP_014206.2	558	39	39
NP_014207.2	1131	102	65
NP_014208.1	357	28	25
NP_014209.1	204	19	41
NP_014210.1	542	34	30
NP_014211.1	433	40	25
NP_014212.1	357	32	19
NP_014213.2	792	98	44
NP_014214.1	158	11	6
NP_014216.1	790	143	38
NP_014217.1	555	48	36
NP_014218.2	407	27	25
NP_014219.1	331	33	30
NP_014221.3	240	9	13
NP_014222.2	309	31	12
NP_014223.2	636	181	86
NP_014224.2	403	37	17
NP_014226.1	366	30	30
NP_014227.4	1748	189	95
NP_014230.1	500	43	26
NP_014231.1	259	21	16
NP_014232.1	647	110	57
NP_014233.1	448	43	22
NP_014234.3	406	42	26
NP_014235.1	351	32	13
NP_014236.1	1110	92	52
NP_014237.2	106	2	10
NP_014238.3	756	66	43
NP_014239.1	354	51	30
NP_014240.1	289	22	20
NP_014241.1	198	15	18
NP_014242.1	168	28	13
NP_014243.3	299	37	11
NP_014244.1	274	30	12
NP_014245.1	546	37	23
NP_014246.1	129	5	4
NP_014247.1	409	48	27
NP_014248.3	251	17	9
NP_014250.1	129	5	6
NP_014251.1	254	16	9
NP_014252.2	115	9	4
NP_014253.3	100	11	7
NP_014254.1	38	3	4
NP_014255.1	740	96	46
NP_014257.1	499	37	36
NP_014258.1	347	23	16
NP_014260.3	1597	157	82
NP_014261.1	526	58	31
NP_014262.3	486	33	20
NP_014263.1	425	34	26
NP_014264.1	114	7	7
NP_014265.3	376	17	17
NP_014266.3	173	17	10
NP_014267.1	1056	86	44
NP_014268.1	152	11	12
NP_014269.4	393	29	29
NP_014270.1	240	14	12
NP_014271.3	434	30	25
NP_014272.3	953	99	35
NP_014273.1	846	78	44
NP_014274.1	673	67	48
NP_014275.3	492	44	19
NP_014276.1	997	77	71
NP_014277.1	115	8	8
NP_014278.3	617	37	31
NP_014280.3	493	48	29
NP_014281.1	970	129	36
NP_014282.1	554	23	37
NP_014283.3	522	67	38
NP_014284.1	644	48	47
NP_014286.1	142	7	13
NP_014287.3	546	29	27
NP_014288.3	120	10	4
NP_014289.1	220	17	11
NP_014291.1	270	19	13
NP_014292.3	226	14	11
NP_014293.1	1183	123	75
NP_014295.1	619	55	30
NP_014296.4	672	83	43
NP_014297.3	1468	112	78
NP_014298.1	713	75	35
NP_014299.1	234	19	10
NP_014300.3	238	13	14
NP_014301.1	322	32	23
NP_014302.3	330	31	20
NP_014303.3	190	16	10
NP_014304.1	642	60	50
NP_014305.1	587	59	49
NP_014306.3	220	11	18
NP_014307.1	400	36	15
NP_014308.1	1240	143	81
NP_014309.3	192	8	11
NP_014311.3	1428	94	83
NP_014312.1	1178	82	91
NP_014313.1	102	9	3
NP_014314.3	830	80	58
NP_014315.1	349	32	11
NP_014316.3	494	41	27
NP_014317.4	873	77	57
NP_014318.3	143	11	8
NP_014319.1	366	40	26
NP_014320.1	199	14	7
NP_014321.3	407	61	39
NP_014322.1	528	48	27
NP_014323.1	584	71	41
NP_014324.3	290	15	15
NP_014325.3	452	91	35
NP_014326.1	576	44	29
NP_014327.1	307	24	20
NP_014328.3	482	46	36
NP_014329.1	60	8	3
NP_014330.1	198	14	8
NP_014331.3	862	102	55
NP_014332.1	191	8	11
NP_014333.1	420	68	48
NP_014334.3	586	51	42
NP_014335.1	409	16	13
NP_014336.1	314	22	17
NP_014337.3	478	41	22
NP_014338.3	618	35	31
NP_014339.1	755	36	43
NP_014340.1	316	54	22
NP_014342.3	197	16	6
NP_014343.1	283	24	25
NP_014344.3	1165	154	77
NP_014345.3	489	72	35
NP_014346.1	153	15	7
NP_014347.1	403	49	19
NP_014348.3	270	24	11
NP_014349.1	876	79	50
NP_014350.1	548	39	24
NP_014351.3	656	77	36
NP_014352.3	172	23	10
NP_014353.1	671	53	42
NP_014354.2	176	16	11
NP_014356.1	396	58	24
NP_014357.1	839	70	44
NP_014358.3	456	41	27
NP_014359.3	594	47	34
NP_014360.2	229	16	9
NP_014361.1	360	20	30
NP_014362.3	221	16	18
NP_014363.1	389	36	15
NP_014364.1	612	85	40
NP_014365.3	284	25	29
NP_014366.3	281	16	6
NP_014367.1	136	10	9
NP_014368.1	103	6	6
NP_014369.3	522	29	21
NP_014371.1	678	92	38
NP_014372.1	484	47	35
NP_014373.3	323	25	18
NP_014374.1	246	9	11
NP_014375.1	965	73	57
NP_014376.3	490	34	16
NP_014377.1	706	52	30
NP_014378.1	638	70	35
NP_014379.3	284	26	29
NP_014380.3	612	86	41
NP_014382.1	453	30	15
NP_014383.1	75	2	5
NP_014384.3	1044	71	67
NP_014386.2	631	54	30
NP_014387.1	444	40	14
NP_014388.3	241	14	13
NP_014389.3	420	22	29
NP_014390.2	676	68	34
NP_014391.1	352	31	17
NP_014392.3	303	29	24
NP_014393.1	371	35	16
NP_014394.2	454	39	17
NP_014395.3	284	28	24
NP_014396.3	322	22	16
NP_014397.1	386	24	20
NP_014398.1	479	36	26
NP_014399.3	282	19	15
NP_014400.1	317	25	18
NP_014401.1	146	6	2
NP_014403.3	622	68	27
NP_014404.3	310	23	19
NP_014405.1	661	51	23
NP_014406.1	249	40	25
NP_014407.3	149	14	9
NP_014408.1	876	56	66
NP_014409.1	501	35	22
NP_014410.3	894	97	57
NP_014411.3	212	45	11
NP_014412.1	384	24	26
NP_014413.1	2233	156	113
NP_014414.3	222	18	12
NP_014415.1	224	19	14
NP_014416.1	642	51	45
NP_014417.3	270	18	11
NP_014418.3	404	33	18
NP_014419.1	139	6	7
NP_014420.1	566	56	33
NP_014421.3	186	20	6
NP_014423.1	471	46	42
NP_014424.1	317	26	18
NP_014425.3	308	28	14
NP_014426.3	429	26	19
NP_014427.1	551	38	42
NP_014428.1	1579	144	86
NP_014429.3	368	23	14
NP_014430.1	73	4	2
NP_014431.1	787	60	46
NP_014432.3	321	27	15
NP_014433.1	342	25	22
NP_014434.1	153	15	8
NP_014435.3	91	4	7
NP_014436.1	629	68	43
NP_014437.1	605	75	47
NP_014438.3	256	23	22
NP_014439.3	372	36	17
NP_014441.1	396	38	31
NP_014442.1	725	244	156
NP_014443.3	489	33	34
NP_014444.1	135	8	8
NP_014445.1	893	123	57
NP_014446.3	393	23	27
NP_014447.3	210	35	16
NP_014448.1	446	31	28
NP_014449.1	515	49	44
NP_014450.3	433	33	18
NP_014451.1	486	31	26
NP_014452.1	316	26	12
NP_014453.3	586	41	44
NP_014454.3	561	63	32
NP_014455.1	237	13	20
NP_014456.1	480	35	22
NP_014457.3	580	60	25
NP_014458.1	719	44	42
NP_014459.1	219	27	18
NP_014460.3	327	34	11
NP_014461.3	607	50	36
NP_014462.1	290	16	13
NP_014463.1	1116	95	68
NP_014464.3	436	47	24
NP_014465.1	1117	197	109
NP_014466.1	272	29	13
NP_014467.3	489	54	29
NP_014468.3	1333	115	85
NP_014469.1	342	23	29
NP_014470.1	564	41	27
NP_014471.3	502	22	32
NP_014472.1	378	33	20
NP_014473.1	374	34	17
NP_014474.3	120	7	14
NP_014477.1	143	9	7
NP_014478.1	646	36	38
NP_014479.1	169	15	11
NP_014480.1	215	16	16
NP_014481.1	120	8	13
NP_014483.1	171	17	13
NP_014484.1	606	49	35
NP_014485.1	589	50	28
NP_014486.1	567	47	40
NP_014487.1	967	255	155
NP_014488.1	249	18	20
NP_014489.2	620	54	28
NP_014490.1	342	25	15
NP_014492.1	231	18	9
NP_014493.1	604	60	42
NP_014494.1	236	16	10
NP_014495.2	194	15	10
NP_014496.2	1077	79	47
NP_014497.1	484	27	20
NP_014498.1	169	7	7
NP_014499.2	240	18	16
NP_014500.2	695	58	37
NP_014501.1	423	25	26
NP_014502.1	213	17	14
NP_014503.2	1341	162	93
NP_014504.1	497	41	24
NP_014505.1	397	48	24
NP_014506.1	222	21	10
NP_014508.1	121	6	5
NP_014509.1	471	39	21
NP_014510.1	108	10	3
NP_014511.1	859	110	53
NP_014512.1	184	17	8
NP_014513.1	375	35	17
NP_014514.1	142	6	10
NP_014515.2	377	37	14
NP_014516.1	476	40	21
NP_014517.1	433	29	20
NP_014518.1	534	48	29
NP_014519.1	575	50	29
NP_014520.1	144	10	2
NP_014521.1	186	9	13
NP_014522.1	501	45	32
NP_014524.1	645	51	25
NP_014525.1	382	43	23
NP_014526.1	584	48	32
NP_014527.1	202	16	12
NP_014528.1	655	55	31
NP_014529.1	492	40	23
NP_014530.1	212	17	15
NP_014531.1	237	24	8
NP_014532.1	113	6	6
NP_014533.1	151	15	4
NP_014534.1	342	21	23
NP_014536.1	556	134	82
NP_014537.1	352	30	20
NP_014538.2	609	55	43
NP_014539.1	230	22	11
NP_014540.1	312	27	24
NP_014541.1	1081	121	85
NP_014543.1	1037	82	57
NP_014544.1	432	24	27
NP_014545.2	312	18	16
NP_014546.1	706	66	40
NP_014547.1	323	23	16
NP_014548.1	293	14	13
NP_014549.1	308	27	8
NP_014550.1	609	85	35
NP_014551.1	964	70	46
NP_014552.1	1030	115	51
NP_014553.1	277	22	15
NP_014554.1	1116	117	74
NP_014555.1	348	21	14
NP_014557.1	991	75	56
NP_014558.1	412	40	23
NP_014559.1	415	40	24
NP_014560.1	3079	332	197
NP_014561.1	289	25	17
NP_014563.1	1176	145	78
NP_014564.1	68	2	3
NP_014565.2	291	23	8
NP_014566.1	796	69	33
NP_014567.2	1294	110	86
NP_014568.1	322	21	24
NP_014569.1	455	29	24
NP_014570.1	162	14	8
NP_014571.1	501	63	42
NP_014572.1	451	28	22
NP_014573.1	503	30	27
NP_014574.1	177	17	12
NP_014575.1	591	32	39
NP_014576.1	384	26	28
NP_014577.1	357	30	18
NP_014578.1	957	81	55
NP_014579.1	491	53	27
NP_014580.1	496	57	37
NP_014581.1	706	86	48
NP_014582.1	440	23	25
NP_014583.2	420	22	27
NP_014584.1	711	61	37
NP_014585.1	303	21	15
NP_014586.1	551	26	39
NP_014587.1	406	34	18
NP_014588.1	395	28	19
NP_014589.1	61	6	3
NP_014590.1	396	28	31
NP_014591.1	1081	88	61
NP_014593.1	491	42	26
NP_014594.2	342	21	22
NP_014595.2	356	28	15
NP_014597.1	1101	103	59
NP_014598.1	383	31	23
NP_014599.1	380	18	20
NP_014600.1	363	23	20
NP_014601.1	459	38	27
NP_014602.1	142	7	8
NP_014603.1	106	8	3
NP_014604.1	254	23	17
NP_014606.1	761	118	70
NP_014608.1	1093	80	58
NP_014609.1	536	39	24
NP_014610.1	246	23	14
NP_014611.1	421	41	15
NP_014612.1	484	83	29
NP_014613.1	201	31	5
NP_014614.1	245	24	10
NP_014615.1	573	47	33
NP_014616.1	113	13	3
NP_014617.1	660	51	36
NP_014618.1	172	16	8
NP_014619.1	676	42	37
NP_014620.1	408	34	15
NP_014621.1	1001	74	48
NP_014622.1	592	55	21
NP_014623.1	551	69	31
NP_014624.1	397	25	20
NP_014625.1	714	64	45
NP_014626.1	447	32	20
NP_014627.1	586	59	45
NP_014628.1	124	11	10
NP_014630.1	551	41	52
NP_014631.1	134	12	6
NP_014632.1	686	82	44
NP_014633.1	367	31	19
NP_014634.1	271	20	12
NP_014635.1	207	13	12
NP_014636.1	341	66	29
NP_014637.1	769	45	32
NP_014638.1	120	2	8
NP_014639.1	1536	132	87
NP_014640.1	378	27	19
NP_014641.2	317	30	14
NP_014642.1	293	35	18
NP_014643.1	733	65	25
NP_014644.1	544	44	22
NP_014645.1	478	47	26
NP_014646.1	254	22	13
NP_014647.1	944	85	35
NP_014648.1	313	26	3
NP_014649.1	346	29	8
NP_014650.1	378	87	44
NP_014651.1	74	9	3
NP_014652.1	487	149	52
NP_014653.1	251	63	22
NP_014654.1	1394	125	86
NP_014655.1	137	15	6
NP_014657.1	757	102	48
NP_014659.1	207	23	15
NP_014660.1	800	78	37
NP_014661.1	837	127	52
NP_014662.1	730	92	42
NP_014663.1	106	5	4
NP_014664.1	213	8	14
NP_014665.1	715	69	41
NP_014666.1	566	72	39
NP_014668.1	447	43	26
NP_014669.1	341	27	16
NP_014670.1	589	36	32
NP_014671.1	295	31	25
NP_014673.1	619	40	40
NP_014675.1	434	48	32
NP_014676.1	702	61	36
NP_014677.1	749	52	45
NP_014678.1	789	67	42
NP_014679.1	288	23	13
NP_014680.2	366	33	17
NP_014681.1	875	73	71
NP_014682.1	258	19	11
NP_014683.1	285	17	18
NP_014685.1	411	35	22
NP_014686.1	486	56	26
NP_014687.1	157	18	10
NP_014688.1	61	4	1
NP_014689.1	482	30	32
NP_014690.1	444	43	31
NP_014691.1	1006	63	39
NP_014692.1	354	24	25
NP_014694.1	412	29	13
NP_014695.1	150	19	11
NP_014697.1	674	77	47
NP_014699.1	459	33	24
NP_014700.1	395	45	24
NP_014702.1	450	23	32
NP_014703.1	257	24	21
NP_014704.1	339	16	16
NP_014705.1	268	23	13
NP_014706.1	387	21	27
NP_014707.1	219	16	8
NP_014708.1	309	22	20
NP_014709.1	629	87	49
NP_014710.1	577	37	31
NP_014711.1	114	24	2
NP_014712.2	675	70	35
NP_014713.1	637	75	49
NP_014714.1	598	61	40
NP_014716.1	590	90	43
NP_014717.2	304	12	16
NP_014718.1	346	21	17
NP_014719.1	747	76	46
NP_014720.1	232	17	8
NP_014721.1	214	26	11
NP_014722.1	313	30	17
NP_014723.2	732	47	40
NP_014724.1	749	86	48
NP_014726.1	295	28	32
NP_014727.1	387	24	22
NP_014728.1	350	34	23
NP_014729.1	1186	74	80
NP_014730.2	675	42	35
NP_014732.1	210	15	12
NP_014733.1	572	61	36
NP_014734.2	345	17	19
NP_014735.1	613	59	48
NP_014736.1	1648	155	106
NP_014737.1	183	12	10
NP_014738.1	258	17	7
NP_014739.1	190	12	9
NP_014740.1	175	16	13
NP_014741.1	1076	161	118
NP_014742.1	393	31	17
NP_014743.1	327	31	24
NP_014744.1	309	35	16
NP_014746.2	130	8	8
NP_014747.1	282	25	13
NP_014749.1	283	26	16
NP_014750.3	309	42	18
NP_014751.1	604	47	33
NP_014752.3	1107	121	70
NP_014753.1	435	34	28
NP_014754.3	232	11	13
NP_014755.1	761	80	60
NP_014756.3	914	111	57
NP_014757.1	294	25	15
NP_014758.3	268	24	9
NP_014759.1	1460	100	67
NP_014760.3	434	26	24
NP_014761.1	567	49	33
NP_014762.3	484	38	18
NP_014763.1	312	18	19
NP_014765.3	126	6	7
NP_014766.1	464	38	27
NP_014767.3	1272	101	81
NP_014768.2	233	15	16
NP_014769.3	238	12	8
NP_014770.1	1007	131	49
NP_014771.3	571	39	31
NP_014772.1	893	79	48
NP_014773.4	292	23	19
NP_014774.1	218	11	10
NP_014775.3	551	47	39
NP_014776.1	842	44	48
NP_014777.3	409	41	19
NP_014779.1	369	33	30
NP_014780.3	622	56	32
NP_014781.1	671	59	36
